city,zipcode,latitude,longitude,propertyTaxRate,garageSpaces,hasAssociation,hasCooling,hasGarage,hasHeating,hasSpa,hasView,homeType,parkingSpaces,yearBuilt,latestPrice,numPriceChanges,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,lotSizeSqFt,livingAreaSqFt,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories
austin,78754,30.3757267,-97.65905762,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,2014,274900,2,0,4,1,1,2,9452,1685,4.133333333,4.333333333,1066,12,2,3,1
austin,78754,30.35849762,-97.64354706,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,2005,242000,5,0,4,1,0,0,7187,1731,2.9,4.333333333,1066,12,2,3,1
austin,78754,30.3757,-97.64990997,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2005,259900,2,0,4,2,0,0,5967,2432,3.733333333,4.333333333,1066,12,3,4,2
austin,78754,30.3664093,-97.64918518,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2013,249900,2,0,4,1,0,0,6098,1711,3.333333333,4.333333333,1066,12,3,3,2
austin,78754,30.35941887,-97.64192963,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2006,265000,3,0,3,2,0,0,8363,2281,2.833333333,4.333333333,1066,12,3,4,2
austin,78754,30.37428665,-97.64720917,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2006,235000,1,0,4,2,0,0,5749,1410,3.566666667,4.333333333,1066,12,2,3,1
austin,78754,30.36278725,-97.64318848,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2010,290000,5,0,4,1,1,1,12632.4,2000,2.933333333,4.333333333,1066,12,2,4,1
austin,78754,30.35931778,-97.64347839,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2006,299500,3,0,3,1,0,0,7187,3183,2.9,4.333333333,1066,12,3,4,2
austin,78754,30.35928917,-97.64366913,1.98,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,Single Family,0,2005,330000,2,0,2,1,0,0,7187,2358,2.9,4.333333333,1066,12,3,4,2
austin,78754,30.35976982,-97.64365387,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2005,279900,5,0,3,1,0,0,7344,2020,2.933333333,4.333333333,1066,12,2,3,1
austin,78754,30.36787415,-97.64821625,1.98,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Single Family,2,2018,297990,2,0,0,2,0,0,7718,2865,3.3,4.333333333,1066,12,3,4,2
austin,78754,30.359972,-97.64231873,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2006,161000,5,0,4,1,0,0,8973,1675,2.833333333,4.333333333,1066,12,2,3,1
austin,78754,30.37098312,-97.6506958,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2008,325000,2,0,3,2,0,0,8708,2736,3.566666667,4.333333333,1066,12,4,5,2
austin,78754,30.36853981,-97.65272522,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2012,240000,5,0,2,4,0,0,4356,1482,3.566666667,4.333333333,1066,12,2.5,3,2
austin,78754,30.36860085,-97.65283203,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2011,187000,8,0,4,2,0,1,4399,1666,3.566666667,4.333333333,1066,12,3,3,2
austin,78754,30.37492752,-97.65033722,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2005,275000,1,0,4,1,0,0,7361,1936,3.7,4.333333333,1066,12,2,4,1
austin,78754,30.37492371,-97.65053558,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,2006,262000,5,0,5,2,0,0,7971,1825,3.733333333,4.333333333,1066,12,2,3,1
austin,78754,30.35238266,-97.6142807,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1990,269000,1,0,6,1,1,1,9539,1810,2.066666667,5,1049,11,2,3,1
austin,78754,30.37321854,-97.61260223,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2007,150000,5,0,4,2,0,0,4791,1856,3.066666667,4.333333333,1066,12,3,3,2
austin,78754,30.35108185,-97.60858154,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2000,269900,2,0,1,1,0,0,11761.2,2347,2.066666667,5,1049,11,3,4,2
manor,78653,30.37412834,-97.622612,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1980,119900,2,0,1,0,0,0,21344.4,1095,3.1,4.333333333,1066,12,1,3,1
austin,78754,30.37351227,-97.61317444,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2006,255000,1,0,4,1,0,1,5401,2088,3.066666667,4.333333333,1066,12,3,4,2
austin,78754,30.35336876,-97.61331177,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1992,245000,1,0,4,1,0,0,8537,2270,2.066666667,5,1049,11,3,4,2
austin,78754,30.36135292,-97.61885834,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2012,249900,3,0,5,2,0,0,6272,2515,2.466666667,5,1049,11,3,3,2
austin,78754,30.36483955,-97.61146545,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2002,210000,5,0,5,1,0,0,6969,1738,2.5,5,1049,11,2,3,1
austin,78754,30.35438347,-97.61510468,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1990,249500,3,0,5,1,0,0,9583,2391,2.133333333,5,1049,11,2,4,1
austin,78754,30.35609818,-97.62221527,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2014,247000,1,0,7,2,0,0,9496,1948,2.3,5,1049,11,3,4,1
austin,78754,30.35426521,-97.61478424,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1988,229000,1,0,3,1,0,0,8145,1529,2.133333333,5,1049,11,2,3,1
austin,78754,30.36568642,-97.61219025,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2002,218900,2,0,3,1,0,0,5793,2049,2.566666667,5,1049,11,3,3,2
austin,78754,30.37148666,-97.61331177,1.98,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,1,2006,210000,3,0,4,2,0,0,5052,1102,3,4.333333333,1066,12,2,3,1
austin,78754,30.35656166,-97.61320496,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1993,299999,1,0,3,2,0,0,9713,3605,2.166666667,5,1049,11,3,4,2
austin,78754,30.35726166,-97.61227417,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1993,279900,2,0,4,2,0,0,9844,2250,2.2,5,1049,11,3,4,2
austin,78754,30.35716629,-97.61253357,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1993,268000,4,0,4,1,0,0,9888,2174,2.2,5,1049,11,2,4,1
austin,78754,30.36348724,-97.6179657,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2010,229900,3,0,7,1,0,0,6272,1466,2.5,5,1049,11,2,3,1
austin,78754,30.35731506,-97.61999512,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2014,260000,1,0,3,1,0,0,21344.4,1887,2.3,5,1049,11,3,4,1
austin,78754,30.36338615,-97.61785889,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2010,234965,1,0,4,1,0,0,6098,1704,2.5,5,1049,11,2,3,1
austin,78754,30.36217499,-97.61031342,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2002,164500,9,0,4,2,0,0,6011,2049,2.4,5,1049,11,3,4,2
austin,78754,30.35646057,-97.61423492,1.98,6,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,6,1990,169500,1,0,9,3,0,0,16117.2,2179,2.2,5,1049,11,2,4,1
austin,78754,30.36278152,-97.61675262,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2011,249900,1,0,0,1,0,0,9583,1704,2.5,5,1049,11,2,3,1
austin,78754,30.35485649,-97.61532593,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1992,250000,1,0,4,1,1,0,9670,2390,2.133333333,5,1049,11,3,4,2
austin,78754,30.35756874,-97.62067413,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2014,237000,1,0,4,1,0,0,6969,1630,2.333333333,5,1049,11,2,3,1
austin,78754,30.35900497,-97.61675262,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2008,266000,4,0,3,2,0,0,6838,2632,2.3,5,1049,11,3,5,2
austin,78754,30.35962486,-97.61568451,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2009,244000,3,0,5,3,0,0,8276,2573,2.333333333,5,1049,11,3,3,2
austin,78754,30.36948967,-97.61460876,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2005,220000,1,0,3,1,0,0,5096,2488,2.9,4.333333333,1066,12,3,4,2
manor,78754,30.36206245,-97.60796356,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2003,235000,1,0,0,1,0,0,6969,1737,2.366666667,5,1049,11,2,3,1
austin,78754,30.36409569,-97.6190567,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,2011,275000,1,0,4,1,3,1,10062,2573,2.566666667,5,1049,11,3,3,2
austin,78754,30.35553741,-97.61204529,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2003,155000,10,0,7,2,0,0,10062,2389,2.166666667,5,1049,11,2,5,1
austin,78754,30.35842133,-97.61450958,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2015,340000,2,0,4,1,0,0,7797,2344,2.266666667,5,1049,11,2,4,1
austin,78754,30.35581779,-97.61733246,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2015,242000,1,0,3,2,0,0,8755,1670,2.166666667,5,1049,11,2,3,1
austin,78754,30.35036659,-97.61300659,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1991,180000,1,0,3,1,0,0,11325.6,1590,2,5,1049,11,2,3,1
austin,78754,30.36127853,-97.61534882,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2009,225000,1,0,5,1,0,0,9060,1532,2.4,5,1049,11,2,3,1
austin,78754,30.37285805,-97.61467743,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2007,209900,3,0,2,1,0,0,4965,1341,3.033333333,4.333333333,1066,12,2,3,1
austin,78754,30.35373878,-97.61781311,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2013,265000,1,0,4,1,0,0,6969,1887,2.1,5,1049,11,3,4,1
austin,78754,30.35187531,-97.61275482,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1992,260000,1,0,0,1,0,0,9147,1915,2.033333333,5,1049,11,2,3,1
austin,78754,30.35637856,-97.61724854,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,2009,255000,1,0,7,2,2,0,6242,1761,2.2,5,1049,11,2,4,1
austin,78754,30.35120392,-97.6116333,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1990,239900,2,0,0,2,1,1,9605,1883,2.033333333,5,1049,11,3,4,1
austin,78754,30.35638237,-97.62059784,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,2014,329000,1,0,8,2,0,0,21780,2605,2.266666667,5,1049,11,3,4,2
austin,78754,30.35869408,-97.6150589,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2015,299000,7,0,4,2,0,0,7405,2268,2.266666667,5,1049,11,3,4,2
austin,78754,30.35555077,-97.60966492,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2006,230000,1,0,4,1,0,0,9104,1858,2.166666667,5,1049,11,2,3,1
austin,78754,30.35916328,-97.61393738,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2015,329900,1,0,3,3,0,0,8886,1997,2.3,5,1049,11,2,3,1
austin,78754,30.35888863,-97.61614227,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2008,255000,3,0,5,2,0,0,7013,2129,2.3,5,1049,11,3,3,2
austin,78754,30.35586166,-97.61292267,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2004,249500,3,0,3,2,0,0,9060,2088,2.166666667,5,1049,11,3,4,2
austin,78754,30.35523987,-97.61292267,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2004,239000,4,0,2,1,0,0,9060,2127,2.133333333,5,1049,11,2,4,1
austin,78754,30.35720825,-97.61008453,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2007,235000,3,0,5,1,0,0,7884,1858,2.2,5,1049,11,2,3,1
austin,78754,30.35656166,-97.60933685,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,2007,235000,4,0,3,2,0,0,7187,1858,2.166666667,5,1049,11,2,3,1
austin,78754,30.37270546,-97.61433411,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2007,139900,8,0,3,2,0,0,4399,1856,3.033333333,4.333333333,1066,12,3,3,2
austin,78754,30.35600281,-97.61247253,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2004,209500,2,0,3,1,0,0,9583,1338,2.166666667,5,1049,11,2,3,1
austin,78754,30.37182236,-97.6140976,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2006,189000,3,0,3,1,0,0,5749,1341,3,4.333333333,1066,12,2,3,1
austin,78754,30.37195778,-97.61438751,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2006,209900,2,0,4,1,0,0,6272,1429,3.033333333,4.333333333,1066,12,2,3,1
austin,78754,30.36991119,-97.61508179,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,2006,250000,1,0,3,1,1,0,5009,2088,2.933333333,4.333333333,1066,12,3,4,2
austin,78754,30.36198616,-97.60955048,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2003,225000,1,0,3,1,0,0,6011,2049,2.4,5,1049,11,3,3,2
austin,78754,30.35447502,-97.62043762,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2014,233000,1,0,3,1,0,0,6926,1670,2.166666667,5,1049,11,2,3,1
austin,78754,30.35939026,-97.61466217,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2015,359000,1,0,3,1,1,3,7143,2856,2.3,5,1049,11,4,4,2
austin,78754,30.35558319,-97.61762238,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2013,249900,1,0,4,2,0,0,13939.2,1887,2.2,5,1049,11,2,3,1
austin,78754,30.35704041,-97.61713409,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2008,140000,2,0,4,2,0,0,8494,1542,2.233333333,5,1049,11,2,3,1
austin,78754,30.3547287,-97.62097931,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2014,249000,1,0,4,1,0,0,6272,1670,2.266666667,5,1049,11,2,3,1
austin,78754,30.37343979,-97.61306763,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2007,211990,2,0,4,1,0,0,4791,1659,3.066666667,4.333333333,1066,12,3,3,2
austin,78754,30.36606979,-97.61286163,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2003,229900,2,0,4,1,0,0,6534,1829,2.6,5,1049,11,2,3,1
austin,78754,30.35506058,-97.61826324,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2013,220000,1,0,2,1,0,0,6708,1412,2.166666667,5,1049,11,2,3,1
austin,78754,30.36470604,-97.60942078,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2002,215000,2,0,5,1,0,0,6229,1485,2.5,5,1049,11,2,3,1
austin,78754,30.3706646,-97.61383057,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2006,235000,4,0,4,1,0,0,5227,2088,2.966666667,4.333333333,1066,12,3,4,2
austin,78754,30.36514664,-97.60975647,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2002,229000,3,0,2,1,0,0,6621,1982,2.533333333,5,1049,11,2,4,1
austin,78754,30.35630226,-97.6162796,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2016,289900,1,0,4,1,0,0,7405,1925,2.2,5,1049,11,2,3,1
austin,78754,30.3576107,-97.61503601,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,2015,359900,1,0,5,1,1,2,7492,2941,2.233333333,5,1049,11,4,4,2
austin,78754,30.35559845,-97.61843109,1.98,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Single Family,0,2013,248900,1,0,0,1,0,0,6011,2638,2.2,5,1049,11,3,4,1
austin,78754,30.35386848,-97.61767578,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2013,269000,1,0,4,2,0,0,8394,2591,2.133333333,5,1049,11,3,4,2
austin,78754,30.35436821,-97.61135101,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2004,189000,1,0,6,2,0,0,7405,1338,2.133333333,5,1049,11,2,3,1
austin,78754,30.37569809,-97.60497284,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2018,234900,2,0,3,1,0,0,5998,1420,2.966666667,5,1049,11,2,3,1
austin,78754,30.37215042,-97.61497498,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2006,218900,2,0,3,1,2,0,5662,1856,3.033333333,4.333333333,1066,12,3,3,2
austin,78754,30.37256622,-97.61543274,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2007,208000,1,0,4,1,0,0,5140,1203,3.033333333,4.333333333,1066,12,2,3,1
austin,78754,30.36449623,-97.61060333,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,2002,249900,2,0,6,2,0,0,6621,2277,2.466666667,5,1049,11,3,4,2
austin,78754,30.36408615,-97.61045074,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2002,250000,3,0,4,1,0,0,6600,2086,2.466666667,5,1049,11,3,3,2
austin,78754,30.37252045,-97.61598969,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,2006,200000,1,0,4,2,1,0,5357,1215,3.033333333,4.333333333,1066,12,2,3,1
austin,78754,30.37254715,-97.61241913,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2006,233300,1,0,2,1,0,0,5140,2160,3.033333333,4.333333333,1066,12,3,3,2
austin,78754,30.36558723,-97.61055756,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,2002,249900,1,0,5,1,0,0,7797,2684,2.533333333,5,1049,11,2,4,2
austin,78754,30.36351013,-97.61095428,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2002,254900,3,0,1,2,0,0,6011,2277,2.466666667,5,1049,11,3,4,2
austin,78754,30.37291908,-97.61375427,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2007,224900,2,0,3,1,0,0,4400,1810,3.033333333,4.333333333,1066,12,3,3,2
austin,78754,30.37220573,-97.61310577,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2005,209950,2,0,0,1,0,0,6882,1429,3.033333333,4.333333333,1066,12,2,3,1
austin,78754,30.37305832,-97.61221313,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2007,205000,1,0,6,1,0,0,5401,1203,3.066666667,4.333333333,1066,12,2,3,1
austin,78754,30.36555481,-97.61162567,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2001,244900,5,0,4,1,0,0,5749,2810,2.566666667,5,1049,11,3,4,2
austin,78754,30.36569214,-97.6096344,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2002,274900,3,0,4,2,0,1,6621,2986,2.533333333,5,1049,11,3,4,2
austin,78751,30.30073547,-97.71748352,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1946,390000,2,0,6,3,0,0,7738,1118,1.5,7.333333333,1142,15,1,2,1
austin,78723,30.29515266,-97.70142365,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2008,695000,2,0,3,1,2,1,2744,2012,1.8,6.666666667,1156,15,3,3,2
austin,78723,30.30698395,-97.69735718,1.98,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1955,400000,1,0,0,1,0,0,6969,1080,1.633333333,5,966,15,2,3,1
austin,78751,30.31312561,-97.72151184,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1940,598400,1,0,3,0,0,0,6229,1642,1.066666667,6.333333333,1087,16,2,3,1
austin,78723,30.30621338,-97.69811249,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1955,359000,2,0,3,0,2,1,6534,953,1.666666667,5,966,15,1,3,1
austin,78723,30.31217384,-97.69833374,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1954,542995,1,0,3,3,0,0,9539,2221,1.533333333,5,966,15,3,3,1
austin,78751,30.30962944,-97.72439575,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1998,659000,3,0,7,0,0,0,6446,1550,1.5,7.333333333,1142,15,2,4,1
austin,78723,30.29442978,-97.7033844,1.98,4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Townhouse,4,2008,455000,2,0,3,3,0,0,1568,1335,1.733333333,6.666666667,1156,15,3,3,2
austin,78723,30.29431915,-97.70501709,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Townhouse,0,2008,399000,1,0,3,1,0,0,1742,1240,1.633333333,6.666666667,1156,15,3,2,2
austin,78723,30.31634712,-97.69782257,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,1,1956,389900,3,0,5,2,0,0,8058,1152,0.766666667,3,849,14,2,3,1
austin,78751,30.3161087,-97.7233429,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Condo,0,2005,695000,2,0,0,1,0,0,3789,2236,1,6.333333333,1087,16,3,3,3
austin,78751,30.30826187,-97.71307373,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,1945,359900,1,0,4,2,0,0,7753,1350,1.433333333,6.333333333,1087,16,2,3,1
austin,78751,30.31184769,-97.71130371,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1950,389900,8,0,5,3,0,0,5662,1204,1.4,6.333333333,1087,16,2,3,1
austin,78723,30.3133049,-97.69966888,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1954,350000,4,0,4,1,0,0,9016,1354,1.533333333,5,966,15,2,3,1
austin,78751,30.31367493,-97.7223053,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1927,849000,1,0,4,3,0,0,6577,2259,1.066666667,6.333333333,1087,16,3,3,1
austin,78723,30.3178196,-97.69870758,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1955,399000,3,0,1,1,0,0,8929,1981,0.766666667,3,849,14,3,5,1
austin,78751,30.32008553,-97.72406006,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,1,1948,385000,3,0,6,2,1,1,8001,838,0.866666667,7,1043,16,1,2,1
austin,78751,30.32158852,-97.72370911,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Condo,0,2016,575000,2,0,3,1,3,0,3310,1762,0.833333333,7,1043,16,3,3,2
austin,78751,30.31344986,-97.72348022,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Condo,0,1929,325000,1,0,6,0,0,0,3920,720,1.1,6.333333333,1087,16,1,1,1
austin,78723,30.31661415,-97.69709778,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,1,1957,364000,4,0,5,2,0,0,8842,1482,0.733333333,3,849,14,2,3,1
austin,78722,30.30106163,-97.71009064,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1948,411000,4,0,2,2,0,0,7666,1674,1.5,6.666666667,1156,15,1,3,1
austin,78705,30.29507065,-97.72119904,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1940,450000,2,0,3,1,0,0,5532,1170,1.3,7.333333333,1142,15,1,3,1
austin,78723,30.29767036,-97.70053101,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Townhouse,0,2013,499999,3,0,3,1,0,0,2526,1918,2.066666667,5,966,15,3,3,2
austin,78751,30.31937027,-97.72099304,1.98,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,3,1950,699000,4,0,3,3,0,0,6272,2352,0.966666667,7,1043,16,5,4,1
austin,78723,30.29397964,-97.70689392,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2007,815000,1,0,2,2,0,0,5549,2669,1.566666667,6.666666667,1156,15,3,4,2
austin,78751,30.3190136,-97.72064209,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1947,419990,2,0,2,1,0,0,6098,757,1,7,1043,16,1,2,1
austin,78751,30.3090992,-97.7130127,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,1,1949,373000,3,0,1,3,0,0,6969,1034,1.433333333,6.333333333,1087,16,1,2,1
austin,78723,30.31627655,-97.69848633,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1955,390000,1,0,1,2,0,0,7100,1585,0.766666667,3,849,14,2,3,1
